opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
ASC1OWNE,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2017-06-22,2017-09-12,6250.0
WCEPUBH5,Cecily Lampkin,MG Advanced,Hottechi,Won,2017-06-22,2017-09-12,3510.0
VHZFABAC,Daniell Hammack,MG Special,,Engaging,2017-06-22,,
VMIMPP6H,Daniell Hammack,GTX Plus Basic,Umbrella Corporation,Won,2017-06-22,2017-09-11,1078.0
B0XO4WY7,Donn Cantrell,GTX Basic,Massive Dynamic,Won,2017-06-22,2017-07-02,553.0
VYPIKMKO,Jonathan Berthelot,GTX Basic,Toughzap,Won,2017-06-22,2017-08-27,612.0
VCD47XNB,Jonathan Berthelot,GTX Plus Basic,Funholding,Won,2017-06-22,2017-06-26,1033.0
8QH99OEZ,Jonathan Berthelot,GTX Plus Basic,Inity,Won,2017-06-22,2017-09-13,1051.0
1DMERFNB,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-06-22,2017-09-22,628.0
FR8FT0ZX,Markita Hansen,GTX Plus Pro,Green-Plus,Won,2017-06-22,2017-09-04,4916.0
DG7LABPD,Marty Freudenburg,MG Advanced,Stanredtax,Won,2017-06-22,2017-09-28,3590.0
ZMYUFTS9,Moses Frase,MG Advanced,Domzoom,Won,2017-06-22,2017-08-16,3207.0
P60EK5NN,Moses Frase,MG Advanced,Zumgoity,Won,2017-06-22,2017-09-21,2739.0
YRYMSUE3,Niesha Huffines,GTX Basic,Gogozoom,Won,2017-06-22,2017-07-03,557.0
UZOTC90C,Reed Clapper,GTX Pro,Yearin,Won,2017-06-22,2017-06-30,5302.0
5AAN00N1,Versie Hillebrand,MG Special,Domzoom,Lost,2017-06-22,2017-08-26,0.0
JFHKBG40,Versie Hillebrand,MG Advanced,Zumgoity,Won,2017-06-22,2017-07-01,3465.0
10THTNLC,Zane Levy,GTX Plus Basic,,Engaging,2017-06-22,,
RJD0D0GD,Zane Levy,GTX Pro,Zoomit,Won,2017-06-22,2017-09-06,4356.0
L9IXFTIL,Boris Faz,GTX Pro,Gekko & Co,Won,2017-06-23,2017-09-21,5301.0
QU6CFZ22,Cassey Cress,MG Advanced,,Engaging,2017-06-23,,
HPBCTTV3,Cecily Lampkin,MG Advanced,Rangreen,Lost,2017-06-23,2017-07-04,0.0
48FB5MD2,Cecily Lampkin,MG Special,Treequote,Won,2017-06-23,2017-07-05,66.0
EJZM1INM,Corliss Cosme,GTX Basic,Vehement Capital Partners,Lost,2017-06-23,2017-07-03,0.0
FKNT3I12,Corliss Cosme,GTX Pro,Acme Corporation,Lost,2017-06-23,2017-07-01,0.0
BLY5FD3N,Corliss Cosme,GTX Plus Pro,Iselectrics,Won,2017-06-23,2017-07-01,5640.0
LXLU6LFC,Daniell Hammack,MG Advanced,Kinnamplus,Lost,2017-06-23,2017-08-30,0.0
A60QAIT3,Daniell Hammack,GTX Plus Basic,Kan-code,Won,2017-06-23,2017-09-28,1291.0
RQ3BV2I5,Daniell Hammack,GTX Pro,Mathtouch,Won,2017-06-23,2017-09-27,3729.0
W8CSV90F,Darcel Schlecht,GTX Pro,Treequote,Lost,2017-06-23,2017-08-23,0.0
0W6S0ODT,Gladys Colclough,MG Special,Conecom,Won,2017-06-23,2017-07-03,49.0
408AHOYL,Hayden Neloms,MG Advanced,Singletechno,Lost,2017-06-23,2017-07-03,0.0
557JX4BM,Hayden Neloms,GTX Plus Basic,Plusstrip,Won,2017-06-23,2017-09-12,1099.0
QPZFP9WT,Kary Hendrixson,GTX Pro,Labdrill,Lost,2017-06-23,2017-07-04,0.0
L5T284M7,Lajuana Vencill,MG Advanced,Condax,Lost,2017-06-23,2017-07-03,0.0
G17TENJ4,Marty Freudenburg,MG Advanced,Konmatfix,Lost,2017-06-23,2017-09-22,0.0
VRSTX620,Niesha Huffines,GTX Plus Basic,Condax,Won,2017-06-23,2017-07-02,932.0
Y9VWZ93C,Reed Clapper,GTX Basic,Silis,Lost,2017-06-23,2017-07-01,0.0
Y6IIUECA,Reed Clapper,GTX Plus Basic,Donquadtech,Won,2017-06-23,2017-07-04,880.0
LXWQDEU3,Reed Clapper,GTX Pro,Ganjaflex,Won,2017-06-23,2017-09-18,4801.0
P1E4KWF7,Rosie Papadopoulos,MG Special,Konex,Won,2017-06-23,2017-07-01,59.0
BN84DD6H,Versie Hillebrand,MG Special,Finhigh,Lost,2017-06-23,2017-07-05,0.0
R8MZ10BW,Versie Hillebrand,MG Special,Ron-tech,Won,2017-06-23,2017-09-29,52.0
PI8RROK0,Versie Hillebrand,MG Advanced,Stanredtax,Won,2017-06-23,2017-09-21,2949.0
GID40O2B,Vicki Laflamme,GTX Pro,Doncon,Lost,2017-06-23,2017-07-06,0.0
BJOY31DL,Violet Mclelland,MG Special,Betasoloin,Engaging,2017-06-23,,
KDRIBXNQ,Violet Mclelland,MG Special,Konex,Won,2017-06-23,2017-08-15,50.0
TCK6V290,Violet Mclelland,MG Advanced,Plussunin,Won,2017-06-23,2017-06-30,3863.0
O9WYT5ST,Zane Levy,GTX Pro,Kan-code,Engaging,2017-06-23,,
VFZ5GB3W,Zane Levy,GTX Basic,Golddex,Lost,2017-06-23,2017-07-04,0.0
UKSS5YPE,Anna Snelling,MG Special,Stanredtax,Won,2017-06-24,2017-07-02,64.0
EBLSL27F,Boris Faz,GTX Plus Pro,,Engaging,2017-06-24,,
13FIM9V3,Corliss Cosme,GTX Pro,,Engaging,2017-06-24,,
RDDUG8VD,Corliss Cosme,GTX Plus Basic,Umbrella Corporation,Lost,2017-06-24,2017-07-03,0.0
Z3QJESWJ,Corliss Cosme,GTX Plus Pro,Kinnamplus,Won,2017-06-24,2017-08-22,5038.0
PYIQ65W0,Corliss Cosme,GTX Pro,Zotware,Won,2017-06-24,2017-07-02,5088.0
RGRUF328,Gladys Colclough,MG Special,Statholdings,Won,2017-06-24,2017-08-14,48.0
TLSSOOVB,Hayden Neloms,GTX Plus Basic,Dalttechnology,Lost,2017-06-24,2017-07-04,0.0
74KGIZW4,Kary Hendrixson,GTX Pro,Betasoloin,Engaging,2017-06-24,,
2YBEN3MV,Kary Hendrixson,GTX Plus Basic,Green-Plus,Lost,2017-06-24,2017-09-08,0.0
EFA9E6WV,Kary Hendrixson,GTX Plus Pro,Lexiqvolax,Won,2017-06-24,2017-09-30,5056.0
YTSX7IW3,Markita Hansen,MG Special,Blackzim,Won,2017-06-24,2017-07-02,59.0
86DMJ7GA,Maureen Marcano,GTX Plus Basic,Cheers,Lost,2017-06-24,2017-08-20,0.0
CMD0758L,Maureen Marcano,GTX Basic,Faxquote,Won,2017-06-24,2017-08-21,562.0
CM5MFWCO,Moses Frase,MG Special,Codehow,Won,2017-06-24,2017-09-10,63.0
0MNAGD91,Moses Frase,MG Advanced,Betatech,Won,2017-06-24,2017-07-05,3355.0
HSYU33MS,Vicki Laflamme,MG Special,,Engaging,2017-06-24,,
9S749GJD,Violet Mclelland,MG Advanced,Bluth Company,Lost,2017-06-24,2017-07-05,0.0
LBZY9VUG,Violet Mclelland,MG Special,Massive Dynamic,Won,2017-06-24,2017-09-17,55.0
6UUTR15S,Zane Levy,GTX Plus Pro,Newex,Won,2017-06-24,2017-09-23,4059.0
DVPYKS4A,Cassey Cress,MG Advanced,Bubba Gump,Lost,2017-06-25,2017-07-04,0.0
9SRU5CI6,Cecily Lampkin,GTX Plus Basic,Codehow,Won,2017-06-25,2017-08-09,1128.0
Z6R4KJFU,Daniell Hammack,GTX Pro,,Engaging,2017-06-25,,
GZ5M7MIQ,Darcel Schlecht,GTX Plus Basic,Conecom,Lost,2017-06-25,2017-07-01,0.0
CM2GVLV6,Darcel Schlecht,GTX Plus Pro,Ron-tech,Won,2017-06-25,2017-07-08,5536.0
NZB45UZX,Darcel Schlecht,GTX Pro,Genco Pura Olive Oil Company,Won,2017-06-25,2017-09-03,4964.0
T2J83GFD,Darcel Schlecht,MG Special,Domzoom,Won,2017-06-25,2017-07-03,54.0
28S2Z15A,Darcel Schlecht,MG Special,Ron-tech,Won,2017-06-25,2017-08-02,56.0
WOJBLO4B,Donn Cantrell,GTX Plus Pro,Vehement Capital Partners,Lost,2017-06-25,2017-07-02,0.0
788SW6EX,Donn Cantrell,GTX Pro,Gekko & Co,Lost,2017-06-25,2017-08-19,0.0
EUOA0E47,Donn Cantrell,MG Advanced,Zotware,Won,2017-06-25,2017-07-05,3423.0
S9ZUMLSY,Elease Gluck,MG Special,J-Texon,Lost,2017-06-25,2017-09-13,0.0
0UCQUW6U,Garret Kinder,MG Advanced,Umbrella Corporation,Lost,2017-06-25,2017-07-07,0.0
07FRJ44N,Gladys Colclough,GTX Plus Pro,Cancity,Lost,2017-06-25,2017-07-03,0.0
NMN9DVEV,Gladys Colclough,GTX Plus Basic,Rangreen,Won,2017-06-25,2017-09-14,1102.0
95V8BLR2,Kami Bicknell,GTX Basic,Goodsilron,Won,2017-06-25,2017-09-22,519.0
BDGB4NS0,Kary Hendrixson,GTX Plus Pro,Hatfan,Lost,2017-06-25,2017-07-02,0.0
SPHS260Y,Kary Hendrixson,MG Special,Hatfan,Lost,2017-06-25,2017-08-27,0.0
O9L7KMPU,Lajuana Vencill,GTX Plus Basic,Isdom,Lost,2017-06-25,2017-08-27,0.0
FGES2PQ2,Lajuana Vencill,MG Advanced,Bioholding,Lost,2017-06-25,2017-07-04,0.0
81DXTTI5,Lajuana Vencill,GTX Plus Pro,Isdom,Won,2017-06-25,2017-07-03,5536.0
JGG9CO2Y,Marty Freudenburg,GTX Plus Pro,Betatech,Lost,2017-06-25,2017-08-14,0.0
95B6AKI1,Marty Freudenburg,GTX Plus Basic,Warephase,Won,2017-06-25,2017-07-02,839.0
N1G2CFCB,Maureen Marcano,GTX Basic,Dalttechnology,Won,2017-06-25,2017-09-06,500.0
40VSPND6,Moses Frase,MG Advanced,Rangreen,Won,2017-06-25,2017-09-24,3679.0
QWYRCDA8,Niesha Huffines,GTX Plus Basic,Treequote,Lost,2017-06-25,2017-07-05,0.0
00ZD3M4J,Reed Clapper,GTX Pro,Plussunin,Lost,2017-06-25,2017-07-04,0.0
24REVMX7,Rosalina Dieter,GTX Basic,,Engaging,2017-06-25,,
AW4PSTWR,Rosie Papadopoulos,GTX Basic,Ron-tech,Engaging,2017-06-25,,
CJZFFC91,Versie Hillebrand,MG Special,Codehow,Lost,2017-06-25,2017-08-07,0.0
2FNTCPOU,Vicki Laflamme,GTX Plus Pro,,Engaging,2017-06-25,,
A8QRKXG3,Vicki Laflamme,GTX Pro,,Engaging,2017-06-25,,
3PD8YBPK,Vicki Laflamme,GTX Basic,Scotfind,Lost,2017-06-25,2017-07-04,0.0
KBG5R0WH,Vicki Laflamme,GTX Plus Pro,Blackzim,Lost,2017-06-25,2017-07-02,0.0
7RPM84Y4,Vicki Laflamme,MG Advanced,Goodsilron,Won,2017-06-25,2017-06-30,3815.0
LFN6XPK7,Vicki Laflamme,MG Advanced,Sunnamplex,Won,2017-06-25,2017-06-27,2753.0
S2SC8AP7,Violet Mclelland,MG Special,,Engaging,2017-06-25,,
18LZY55R,Violet Mclelland,MG Special,Xx-zobam,Won,2017-06-25,2017-07-02,60.0
E88W1Z0H,Zane Levy,GTX Basic,Kan-code,Lost,2017-06-25,2017-07-02,0.0
UQALCAIV,Zane Levy,GTX Plus Basic,Rantouch,Won,2017-06-25,2017-07-03,1137.0
6E2Y3HKI,Boris Faz,GTX Plus Pro,Yearin,Won,2017-06-26,2017-07-04,5201.0
YWKFH7VT,Cassey Cress,GTX Basic,Mathtouch,Lost,2017-06-26,2017-09-27,0.0
MF4299DQ,Cassey Cress,MG Advanced,Bluth Company,Lost,2017-06-26,2017-07-03,0.0
ZRZI054E,Cecily Lampkin,GTX Basic,Toughzap,Won,2017-06-26,2017-07-06,612.0
CN69EYQ1,Corliss Cosme,GTX Plus Pro,Donquadtech,Won,2017-06-26,2017-09-11,4905.0
ZT52DT8H,Daniell Hammack,MG Advanced,,Engaging,2017-06-26,,
KX80WC22,Daniell Hammack,MG Special,The New York Inquirer,Lost,2017-06-26,2017-07-07,0.0
YQ6VELF1,Darcel Schlecht,GTX Pro,Streethex,Lost,2017-06-26,2017-07-03,0.0
NX4ODZY2,Darcel Schlecht,GTX Plus Basic,Streethex,Won,2017-06-26,2017-08-31,1028.0
L2QMWU4H,Darcel Schlecht,GTX Plus Pro,Codehow,Won,2017-06-26,2017-09-12,4430.0
0MPEK4ZA,Donn Cantrell,GTX Plus Basic,Donquadtech,Lost,2017-06-26,2017-09-18,0.0
TP0SU68U,Donn Cantrell,GTX Plus Basic,Opentech,Lost,2017-06-26,2017-07-09,0.0
8U7LNL7U,Donn Cantrell,GTX Pro,Zathunicon,Lost,2017-06-26,2017-07-03,0.0
XVYL67FL,Donn Cantrell,GTX Basic,Bioplex,Won,2017-06-26,2017-07-06,541.0
AIN2RE2H,Elease Gluck,GTX Pro,Groovestreet,Lost,2017-06-26,2017-07-05,0.0
G1303HIC,Gladys Colclough,GTX Pro,Cancity,Won,2017-06-26,2017-07-02,5081.0
HVDQ4EEA,Gladys Colclough,MG Advanced,Rangreen,Won,2017-06-26,2017-06-28,3478.0
2RB900SL,James Ascencio,GTX Pro,J-Texon,Won,2017-06-26,2017-09-15,5541.0
AUS25SFH,Jonathan Berthelot,GTX Basic,Cancity,Won,2017-06-26,2017-07-03,504.0
ND0OV6MQ,Kary Hendrixson,GTX Plus Basic,,Engaging,2017-06-26,,
O6DSGX6P,Lajuana Vencill,GTX Basic,Bioholding,Lost,2017-06-26,2017-08-10,0.0
2MBFRRGW,Lajuana Vencill,GTX Basic,Dontechi,Lost,2017-06-26,2017-07-03,0.0
Q3HYAWDW,Markita Hansen,MG Advanced,Golddex,Won,2017-06-26,2017-08-24,3838.0
94TA0AWF,Marty Freudenburg,GTX Plus Pro,Scottech,Won,2017-06-26,2017-08-26,5217.0
G1XX0IB4,Marty Freudenburg,GTX Plus Pro,Streethex,Won,2017-06-26,2017-07-05,4181.0
VIMY08JH,Maureen Marcano,GTX Basic,Hatfan,Won,2017-06-26,2017-07-06,518.0
WPTNE0QN,Moses Frase,GTX Basic,Streethex,Won,2017-06-26,2017-09-17,533.0
DLGW8Y7B,Rosalina Dieter,MG Advanced,Singletechno,Won,2017-06-26,2017-08-03,3855.0
YSOUU0T0,Vicki Laflamme,GTX Basic,Plusstrip,Lost,2017-06-26,2017-07-07,0.0
23NAJF9W,Zane Levy,GTX Pro,Plussunin,Engaging,2017-06-26,,
HM4TKVET,Zane Levy,GTX Basic,Nam-zim,Won,2017-06-26,2017-07-04,617.0
Q81Q0PJK,Anna Snelling,GTX Plus Basic,Warephase,Won,2017-06-27,2017-07-06,991.0
3BEPEWRS,Cassey Cress,GTX Pro,Opentech,Lost,2017-06-27,2017-08-24,0.0
Y5HR9J3G,Cecily Lampkin,GTX Basic,Domzoom,Won,2017-06-27,2017-08-01,513.0
STYLQ47K,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2017-06-27,2017-07-07,5121.0
HTF7TYQS,Daniell Hammack,GTX Pro,,Engaging,2017-06-27,,
W07JMUG9,Daniell Hammack,MG Advanced,Kan-code,Lost,2017-06-27,2017-07-01,0.0
L8CG1IQO,Darcel Schlecht,GTX Basic,Condax,Lost,2017-06-27,2017-07-06,0.0
6CFONO4W,Darcel Schlecht,GTX Pro,Zumgoity,Won,2017-06-27,2017-07-06,4635.0
AMGC18DS,Donn Cantrell,GTX Plus Pro,Zotware,Lost,2017-06-27,2017-09-08,0.0
RKT3WVBC,Garret Kinder,GTX Basic,Iselectrics,Won,2017-06-27,2017-09-20,470.0
H5ZSM3IR,Gladys Colclough,MG Special,Isdom,Lost,2017-06-27,2017-09-01,0.0
07WKR17A,Gladys Colclough,GTX Plus Pro,Treequote,Won,2017-06-27,2017-09-17,6193.0
7GM1XD9W,James Ascencio,GTX Pro,Faxquote,Won,2017-06-27,2017-09-16,4277.0
QM6GJ78P,Kami Bicknell,MG Special,Blackzim,Won,2017-06-27,2017-07-07,59.0
L582YMSV,Kary Hendrixson,GTX Pro,Xx-holding,Lost,2017-06-27,2017-09-08,0.0
EQS3UNXX,Markita Hansen,GTX Basic,Condax,Lost,2017-06-27,2017-07-06,0.0
DZR5L7XQ,Markita Hansen,GTX Pro,Green-Plus,Lost,2017-06-27,2017-07-05,0.0
DQ0DSK7P,Marty Freudenburg,GTX Plus Basic,Globex Corporation,Won,2017-06-27,2017-07-02,1176.0
CGEXH2QO,Moses Frase,GTX Plus Pro,Finhigh,Lost,2017-06-27,2017-07-08,0.0
MIX6JTSN,Moses Frase,GTX Basic,Statholdings,Won,2017-06-27,2017-07-05,541.0
9KYX5G9K,Niesha Huffines,GTX Plus Pro,Domzoom,Won,2017-06-27,2017-07-01,4766.0
FG29YOWT,Reed Clapper,MG Advanced,Iselectrics,Lost,2017-06-27,2017-09-06,0.0
KWYKKVJC,Reed Clapper,GTX Pro,Vehement Capital Partners,Won,2017-06-27,2017-07-01,4785.0
T7TDUK3T,Versie Hillebrand,MG Advanced,Rangreen,Won,2017-06-27,2017-09-12,3046.0
42YPT5L7,Versie Hillebrand,MG Advanced,Ron-tech,Won,2017-06-27,2017-07-04,3548.0
99I4V65G,Vicki Laflamme,MG Advanced,Rantouch,Lost,2017-06-27,2017-07-06,0.0
ACZQMAR4,Vicki Laflamme,MG Advanced,Rantouch,Won,2017-06-27,2017-07-07,3615.0
R443AUAG,Violet Mclelland,GTX Pro,,Engaging,2017-06-27,,
TP9IE6PV,Anna Snelling,GTX Basic,Genco Pura Olive Oil Company,Won,2017-06-28,2017-09-11,631.0
E5CD0W5M,Cassey Cress,GTX Basic,Kan-code,Lost,2017-06-28,2017-07-01,0.0
HKH717ED,Cecily Lampkin,GTX Basic,Hottechi,Lost,2017-06-28,2017-08-11,0.0
DAW2JTP5,Cecily Lampkin,MG Special,Genco Pura Olive Oil Company,Lost,2017-06-28,2017-07-07,0.0
HBMOSBAK,Daniell Hammack,GTX Pro,Massive Dynamic,Lost,2017-06-28,2017-08-14,0.0
V0V6O05H,Darcel Schlecht,GTX Pro,Condax,Lost,2017-06-28,2017-07-07,0.0
3DY60YA7,Darcel Schlecht,GTX Pro,Stanredtax,Lost,2017-06-28,2017-07-06,0.0
8H19L55Y,Darcel Schlecht,GTX Pro,Streethex,Won,2017-06-28,2017-07-07,4162.0
TPNU79C1,Darcel Schlecht,MG Special,Toughzap,Won,2017-06-28,2017-09-29,54.0
TFQR150O,Donn Cantrell,GTX Pro,Iselectrics,Won,2017-06-28,2017-07-02,5064.0
9MM27P8C,Elease Gluck,MG Advanced,Kan-code,Lost,2017-06-28,2017-07-07,0.0
MMWD47ZY,Gladys Colclough,GTX Plus Basic,Konmatfix,Lost,2017-06-28,2017-08-29,0.0
JFIBKWMQ,Gladys Colclough,MG Special,Konmatfix,Lost,2017-06-28,2017-07-09,0.0
6FUPOO3I,Gladys Colclough,MG Advanced,Conecom,Won,2017-06-28,2017-07-07,3865.0
29VR6EL4,Hayden Neloms,MG Advanced,Konex,Lost,2017-06-28,2017-09-14,0.0
L45N3D2E,James Ascencio,GTX Pro,Plexzap,Lost,2017-06-28,2017-07-04,0.0
K1OBT27J,James Ascencio,GTX Basic,Xx-holding,Won,2017-06-28,2017-08-10,553.0
OZL7CDMQ,Jonathan Berthelot,GTX Plus Basic,Finhigh,Lost,2017-06-28,2017-07-03,0.0
LZ6PSZ4T,Jonathan Berthelot,MG Advanced,Dontechi,Lost,2017-06-28,2017-07-05,0.0
5CFCTZ5K,Jonathan Berthelot,GTX Basic,Ron-tech,Won,2017-06-28,2017-09-02,501.0
EG5M02ZV,Kary Hendrixson,GTX Basic,J-Texon,Won,2017-06-28,2017-09-27,539.0
5UKQ16DK,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-06-28,2017-07-04,1028.0
C9M5B1N6,Kary Hendrixson,GTX Pro,Nam-zim,Won,2017-06-28,2017-09-13,3951.0
ZS4PKX65,Lajuana Vencill,GTX Basic,Finhigh,Won,2017-06-28,2017-08-11,560.0
PYLS9RJH,Markita Hansen,GTX Plus Pro,Goodsilron,Lost,2017-06-28,2017-07-05,0.0
X2ZONP2D,Moses Frase,GTX Plus Pro,Betatech,Lost,2017-06-28,2017-08-24,0.0
Y5CP83V4,Moses Frase,GTX Basic,Isdom,Won,2017-06-28,2017-09-30,530.0
V71FMJBD,Rosie Papadopoulos,MG Advanced,,Engaging,2017-06-28,,
9Y2HDGST,Versie Hillebrand,GTX Basic,Dontechi,Won,2017-06-28,2017-07-02,462.0
7R0G2LC1,Vicki Laflamme,GTX Plus Basic,Blackzim,Won,2017-06-28,2017-09-07,1211.0
8FX574BJ,Vicki Laflamme,GTX Pro,Scotfind,Won,2017-06-28,2017-07-03,4264.0
AU5Q1XCW,Vicki Laflamme,MG Advanced,Faxquote,Won,2017-06-28,2017-09-09,3104.0
SZAMHBGA,Violet Mclelland,MG Advanced,Nam-zim,Engaging,2017-06-28,,
CUMYWQYP,Violet Mclelland,MG Special,Gekko & Co,Won,2017-06-28,2017-09-30,56.0
29ZDUK49,Anna Snelling,GTX Plus Basic,Betatech,Won,2017-06-29,2017-07-10,1047.0
VLVP8FPJ,Cassey Cress,MG Advanced,Iselectrics,Lost,2017-06-29,2017-07-08,0.0
ZD1X3R4G,Corliss Cosme,GTX Plus Basic,,Engaging,2017-06-29,,
SNGS64S7,Darcel Schlecht,GTX Pro,Statholdings,Lost,2017-06-29,2017-07-06,0.0
CMCVD0N8,Darcel Schlecht,GTX Pro,Warephase,Won,2017-06-29,2017-07-08,5321.0
NNKWGFDH,Darcel Schlecht,MG Special,Globex Corporation,Won,2017-06-29,2017-07-06,57.0
YC6QEUJN,Garret Kinder,GTX Plus Basic,Kan-code,Won,2017-06-29,2017-07-08,950.0
794XWMYE,Garret Kinder,MG Special,Mathtouch,Won,2017-06-29,2017-09-07,61.0
FHK0BBGK,Garret Kinder,MG Special,Xx-zobam,Won,2017-06-29,2017-07-08,62.0
461LIUS7,Gladys Colclough,GTX Plus Basic,Isdom,Won,2017-06-29,2017-07-07,1105.0
Y9SCLUH8,Jonathan Berthelot,GTX Plus Basic,Ron-tech,Won,2017-06-29,2017-09-02,835.0
J75Y9C75,Kami Bicknell,GTX Plus Basic,Rantouch,Won,2017-06-29,2017-08-28,1104.0
PUP6JDT9,Kami Bicknell,MG Advanced,Kan-code,Won,2017-06-29,2017-09-12,3464.0
EMUG64GW,Kary Hendrixson,GTX Basic,,Engaging,2017-06-29,,
88AA2RK1,Kary Hendrixson,GTX Basic,Sonron,Lost,2017-06-29,2017-07-06,0.0
4F222JU9,Lajuana Vencill,MG Special,Scottech,Lost,2017-06-29,2017-08-31,0.0
CBYRECX6,Lajuana Vencill,MG Advanced,Streethex,Lost,2017-06-29,2017-07-06,0.0
XYRO1TLJ,Markita Hansen,GTX Pro,,Engaging,2017-06-29,,
QXT65QTI,Markita Hansen,GTX Basic,Hottechi,Lost,2017-06-29,2017-07-10,0.0
8RTR1VMP,Markita Hansen,MG Special,Condax,Lost,2017-06-29,2017-07-06,0.0
T7RA32XV,Markita Hansen,MG Special,Singletechno,Lost,2017-06-29,2017-07-06,0.0
8IYVJKT4,Maureen Marcano,GTX Pro,Dalttechnology,Lost,2017-06-29,2017-07-10,0.0
G087QT6R,Moses Frase,MG Advanced,Rundofase,Won,2017-06-29,2017-07-06,3676.0
JT1UUOXN,Niesha Huffines,GTX Pro,Konmatfix,Lost,2017-06-29,2017-07-08,0.0
PUTILZZG,Niesha Huffines,GTX Basic,Treequote,Won,2017-06-29,2017-08-09,568.0
QU7MSL36,Reed Clapper,GTX Pro,Plussunin,Won,2017-06-29,2017-07-09,4837.0
FEGSJ8QI,Rosalina Dieter,GTX Pro,Sonron,Won,2017-06-29,2017-08-19,4936.0
1SKIPYI7,Rosalina Dieter,MG Special,Groovestreet,Won,2017-06-29,2017-09-03,55.0
66Q03Q2P,Versie Hillebrand,GTX Basic,Konmatfix,Won,2017-06-29,2017-07-10,466.0
T4FR3FAC,Vicki Laflamme,MG Advanced,,Engaging,2017-06-29,,
Z1NWKS9A,Vicki Laflamme,MG Special,Finjob,Lost,2017-06-29,2017-07-05,0.0
ZZCKQ2JV,Vicki Laflamme,GTX Pro,Newex,Won,2017-06-29,2017-07-04,4856.0
F3G00C56,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-06-29,2017-07-08,3562.0
9824T94P,Violet Mclelland,GTX Pro,Mathtouch,Won,2017-06-29,2017-07-09,5159.0
B8TD9HCN,Violet Mclelland,MG Advanced,Kinnamplus,Won,2017-06-29,2017-07-11,3172.0
PEFTXK4Q,Wilburn Farren,MG Advanced,Kinnamplus,Won,2017-06-29,2017-09-10,3350.0
LUIEQRMQ,Zane Levy,GTX Basic,Goodsilron,Won,2017-06-29,2017-07-10,595.0
8QOUXQEV,Anna Snelling,GTX Basic,Betatech,Won,2017-06-30,2017-09-27,560.0
BMH2FEGF,Boris Faz,GTX Plus Basic,,Engaging,2017-06-30,,
6SC26SGG,Boris Faz,GTX Plus Basic,Yearin,Won,2017-06-30,2017-07-02,1167.0
GITEQ8VZ,Cassey Cress,GTX Plus Pro,Initech,Lost,2017-06-30,2017-07-10,0.0
2Y9R7T2W,Cassey Cress,MG Advanced,Betasoloin,Won,2017-06-30,2017-09-26,3280.0
8U5GBXK1,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Won,2017-06-30,2017-09-15,3427.0
THI3LNT0,Corliss Cosme,GTX Basic,Silis,Lost,2017-06-30,2017-07-12,0.0
KTLIR2ZX,Daniell Hammack,GTX Plus Basic,Plussunin,Lost,2017-06-30,2017-07-08,0.0
G2EECJNG,Daniell Hammack,GTX Plus Basic,Iselectrics,Won,2017-06-30,2017-09-27,940.0
UZN5JBF3,Darcel Schlecht,GTX Basic,Warephase,Won,2017-06-30,2017-09-29,565.0
2CZVRGQ4,Darcel Schlecht,GTX Pro,Conecom,Won,2017-06-30,2017-07-06,4749.0
K5D2IP27,Elease Gluck,MG Special,Labdrill,Won,2017-06-30,2017-07-09,51.0
PTKOWYW6,Gladys Colclough,MG Special,Statholdings,Lost,2017-06-30,2017-08-28,0.0
3T23AW36,James Ascencio,GTX Plus Basic,,Engaging,2017-06-30,,
G3DIX74Y,James Ascencio,GTX Pro,Y-corporation,Lost,2017-06-30,2017-07-08,0.0
4F8MNVNP,Jonathan Berthelot,GTX Basic,Warephase,Lost,2017-06-30,2017-07-07,0.0
7UL8T1BZ,Markita Hansen,MG Special,Doncon,Lost,2017-06-30,2017-07-01,0.0
4HP16LRH,Marty Freudenburg,MG Advanced,Konmatfix,Won,2017-06-30,2017-07-09,3699.0
MNTHSHH6,Maureen Marcano,GTX Plus Pro,Cheers,Won,2017-06-30,2017-07-07,5909.0
Q7C5MJ4W,Moses Frase,GTX Basic,Condax,Lost,2017-06-30,2017-11-01,0.0
ON9H54WD,Niesha Huffines,GTX Pro,Dontechi,Lost,2017-06-30,2017-07-01,0.0
8M3H9UME,Reed Clapper,GTX Plus Pro,Condax,Lost,2017-06-30,2017-07-07,0.0
5J1C46RJ,Reed Clapper,GTX Plus Pro,Massive Dynamic,Won,2017-06-30,2017-09-19,5927.0
0BSYDRMT,Reed Clapper,MG Special,Bluth Company,Won,2017-06-30,2017-09-18,60.0
NKERC6IA,Reed Clapper,MG Advanced,Zencorporation,Won,2017-06-30,2017-07-11,3351.0
H6AN87LE,Rosalina Dieter,MG Special,Nam-zim,Won,2017-06-30,2017-07-09,64.0
1SSFC7XZ,Rosie Papadopoulos,MG Advanced,Donquadtech,Lost,2017-06-30,2017-07-02,0.0
0XK80WX8,Versie Hillebrand,MG Special,dambase,Won,2017-06-30,2017-07-11,47.0
